Time,V1,V2,V3,V4,V5,V6,V7,Amount,Class
61389,1.567353002,-0.470828977,0.420117998,-0.259847417,1.207822035,-0.59703654,0.334210564,215.2313496,0
9435,-0.298303495,1.150296026,0.080706626,1.583377882,1.307278597,0.70494725,-0.229651564,483.0620102,0
54340,2.163656499,0.279842661,-0.631189769,-1.448063429,0.855544385,1.287092104,-1.125478545,302.4503417,0
44078,-1.557582786,-1.477328041,0.282788696,-0.386455231,-0.965099671,-0.045274807,-0.24854537,374.868929,0
78832,1.054363548,0.257760883,-0.290710743,0.906565761,0.359078297,-1.044396562,0.230942077,468.2371268,0
51293,1.671520235,1.481238549,0.697065274,-1.283145008,1.958474301,1.054036311,0.07228243,296.2080621,0
95981,-0.204030581,-0.478577445,-0.23916638,1.317282808,-1.818553535,0.700563675,0.330313055,7.019196393,0
78781,-0.186056505,0.598057696,-1.289765582,0.892249716,-0.187658494,1.306539584,-0.526485209,18.11154748,0
60403,1.042765176,-0.849386915,0.266986986,0.271795685,1.16230852,0.290209118,0.317611961,351.4668786,0
29124,0.50599111,-0.136783275,0.229403248,-0.503156904,-0.1153206,-0.520596916,0.120115813,140.2634829,0
95435,-1.997411343,1.089835536,-1.081137113,-1.411566155,0.809887817,0.516888485,0.128229384,290.1104839,0
43919,-0.843373155,0.219231668,0.750536115,0.707045894,1.409191029,0.326329223,0.032356553,101.9363134,0
35247,-0.013549548,1.289269863,0.698220836,2.748644934,0.232006283,-0.574873692,2.17609321,135.8541887,0
94758,-1.36969818,0.425302404,-0.869980192,0.145892536,0.508990521,0.198638584,1.110126244,252.8158869,0
91747,-0.474174316,2.218739677,-0.659626301,-1.826045411,0.091870934,-0.195025889,0.295391757,487.8091622,0
62752,-1.344685425,-1.564913369,-0.142007613,0.45751649,0.297805882,0.743537845,-0.800207277,308.5189741,0
56573,-0.370170631,-0.21719335,-0.758852131,0.860262971,2.102602435,0.49200691,-0.2923325,468.1379042,0
59101,-0.336622727,-1.084533793,0.640397185,-0.917852432,-0.063948493,-1.051591393,1.615788151,479.7305473,0
26646,0.351754677,-1.016249174,0.148971949,-0.645511926,-0.353154038,-1.152422579,-0.562937463,104.8468882,0
23049,-0.091759324,-1.007183694,-1.093557146,-0.747378229,1.041754229,-0.089811174,-0.165729633,156.2856076,0
79605,0.502789721,0.167725822,-0.822470913,-0.531363867,-0.842922332,0.032819285,-0.221403326,385.2261483,0
98116,0.383544007,0.226300935,1.187719177,-0.172163114,-0.614721457,0.760976774,0.367887277,433.5152371,0
97379,1.031339994,0.427455925,1.535562378,-0.860901108,-0.608345294,0.513303911,-0.436646477,260.0941454,1
68385,0.873783041,-1.12306056,0.538728976,-1.235837741,-0.255874522,1.458685643,0.176858008,496.6198076,0
40158,0.768123835,-0.324224819,-0.211275255,0.174375386,-0.212199465,-0.467193464,-0.414316895,6.774527179,0
65417,3.104867428,-0.96429464,-0.439962912,-0.18266204,0.69909959,-0.524286069,1.3145107,150.4967351,0
23289,0.347402637,0.935881556,0.549699418,-0.43624177,-0.342361635,-0.959814006,-0.686277624,311.9577151,0
9823,2.593571504,-0.87026755,0.075920534,0.083189717,0.739463469,0.749407115,0.977644845,235.1756656,0
60160,0.412218402,-0.213712152,-1.610071447,-1.520175706,0.864180705,0.021752184,-0.585135856,59.18488025,0
41975,-0.082850915,0.560306441,1.031867983,0.263202923,-0.653511199,-1.853603517,-0.853746328,184.5257557,0
9540,-0.373165182,-0.615628674,1.345803267,-0.4156882,0.842706019,0.202165378,-0.700792746,13.6981245,0
16364,1.509725798,0.693878445,0.737252533,0.239489468,0.933418483,0.265970168,-1.711435727,321.730277,0
4611,1.640503393,1.596079736,-1.091611195,0.399649105,-1.760936437,-0.144346943,0.438598446,446.478529,0
27663,0.599783856,0.189711729,-0.63682645,1.131151278,0.293480953,0.296654853,-1.16397611,442.5521878,0
51991,1.133546775,0.901610915,-1.857719861,0.102954417,-0.506408108,-1.220235699,-0.357919528,350.0726924,0
57679,-1.277220466,-2.073420889,1.596048491,1.06671883,1.30306498,1.641031834,0.761621598,233.4193276,0
30977,-1.548779823,-0.429051927,-0.356738563,-0.321913141,-0.516606185,0.380259426,0.72935268,256.5037777,0
94704,1.246326886,0.184900817,2.333289322,-0.274177513,-1.339483155,-1.773698883,-1.431658916,69.32249317,0
49115,-0.126811498,-1.052965078,1.955230031,-0.090928173,-0.029816817,-0.005897099,0.31054358,171.1675295,0
91007,0.749302417,0.207649335,-0.903426416,0.774124901,-0.896972304,0.4067202,1.140493982,94.67630967,0
88223,-0.71728795,1.059940556,-0.708267739,0.630959077,0.849585265,-1.112932075,-0.63684291,410.7789015,0
60890,1.65698847,-1.879560628,0.466190342,0.13507188,-0.808612499,0.533630279,0.513573328,457.4621968,0
66387,-1.540418672,-1.189072866,-1.754542104,-1.227735342,-0.017506449,1.680925623,-1.143279606,268.9247074,0
18071,-1.385585086,0.184813271,-0.438259117,0.613059176,1.545810427,-0.644369061,0.385656953,364.1542562,0
59275,1.444311584,0.460419729,-0.538159001,-0.861404635,1.098528622,0.428438696,0.131271361,61.61092068,0
72369,-2.609841793,0.738080375,1.851165942,-0.915897394,0.477839203,0.208598599,0.661146956,304.658787,0
11938,0.378568868,0.110889479,0.161017886,-1.13848509,-0.127577713,0.96829,0.599146087,351.6927197,0
35195,-0.107325996,0.461512405,-0.284766978,-0.083168711,0.382896456,-0.108841905,-1.35348361,226.9312966,0
91680,-0.735951919,0.903480709,-0.631484733,1.211724298,0.688983953,-1.066716626,0.136553241,122.3932692,0
4000,-0.199939849,-0.414458102,0.894049597,-0.965360544,-0.986602363,0.904182247,1.452913644,438.8098858,0
70588,-0.847523493,-0.608586086,-0.496710824,1.678575953,0.851337244,-1.007260591,-2.185308822,371.7114513,0
93610,1.542255946,-0.168506631,-0.050282974,0.909810222,-1.101694053,1.808861378,0.966926114,450.0287836,0
97856,1.804497088,0.199487942,-0.639123522,-1.464602063,0.572451935,0.560769349,1.6017051,409.3829211,0
38304,-0.685737587,-0.658273443,-1.517537132,-0.382775182,-1.106890405,-0.598892737,-1.48463552,495.1968404,0
69449,0.275524877,-0.393757316,-0.996035128,-1.040250267,1.962796243,1.108651613,-0.670699071,96.89419387,1
82986,-1.325076471,0.397701771,-0.501971707,0.664955458,0.763341625,-0.009189034,0.517743322,44.28713613,1
89643,1.073052159,0.157750781,-0.26325483,-0.988163348,-1.556025279,-0.221405561,-0.886125116,169.1643929,0
20764,1.047009175,-0.185337123,-0.219423926,-1.621119477,-0.000926626,-0.680869376,1.364579184,65.37308334,0
86027,-0.295262233,-1.74106931,-0.088919701,-0.325725777,-0.521422044,-1.878179,1.058896266,262.0419263,0
38494,0.016885058,-0.003507992,-0.48868763,1.169394074,-0.63972693,0.60439257,-1.38496324,316.8814238,0
3373,-0.09376545,-0.970003968,1.349126348,-0.192516224,0.147103526,-1.628126762,-0.7430581,289.566019,0
12161,-1.618457834,0.983082705,0.94798412,0.398443863,-0.92799375,-0.793294332,0.769836822,130.3608276,0
97532,1.546004148,-0.308721153,-0.135109267,0.437231098,0.761465765,0.432844554,0.730659403,454.5031915,0
92658,-0.766953239,-0.996232056,0.25425828,-1.512275593,0.704654087,-0.500676401,2.218440035,11.5650095,0
27350,-0.760149272,-0.061543274,-0.372088241,-0.899374127,0.351424775,0.157151871,-0.879882205,174.6586635,0
93008,-0.150419854,1.270699585,-2.843485292,0.006464187,-0.019504529,-1.213695314,1.459217839,359.7772452,0
94297,0.995548585,0.630815849,0.020493013,-0.557354984,0.659818286,-0.348459373,-0.913913945,383.6975342,0
25351,-0.591303215,0.219917151,0.305614361,1.70445455,0.791385506,0.163385705,0.500320932,208.6431537,0
88668,-1.952185221,-1.326095059,-1.612661758,-1.228322395,0.454917737,-0.951472516,0.892342442,9.437996815,0
15305,-0.886998061,1.6216001,0.499411069,-0.909260103,-1.311874023,1.686363478,-2.993900093,309.4037959,0
75353,0.424140419,-0.621627174,-0.280576678,0.290544259,-0.788386114,-0.637423913,0.911206298,32.48424591,0
76797,2.189750288,0.933783913,0.337933721,-0.627893338,-0.268060921,1.378416788,1.384569691,54.8200323,0
65953,-1.259919966,-0.325362878,-0.250398647,-2.891832599,-1.475790898,-0.167805545,1.095881753,325.4751091,0
57458,-1.296501767,0.837507872,1.250954474,1.934681229,0.224003133,-1.568475566,2.05333881,156.9316747,0
20358,-1.512595501,1.306874096,0.226228821,-1.074305386,1.411005207,-1.136900809,0.965177284,174.6670462,0
3267,-1.636724991,0.64813727,1.002416459,0.560892723,1.251690367,0.176079289,-0.537205101,243.9167314,0
82745,1.20569146,0.75585496,1.084726142,-1.253391171,0.739626144,1.032775753,1.239011134,489.310619,0
89588,1.494688575,-0.098438986,-1.119555726,-0.863034907,0.727711934,1.769777133,-0.593966281,482.7556681,0
38513,0.177755894,-0.433966142,-0.73901687,-1.622933003,2.215295531,0.128218729,0.082417925,208.7142387,1
26092,-0.467712772,0.13829869,0.451610683,-0.7411934,0.843863832,-1.177243747,0.831783273,133.4841094,0
11338,1.791143787,-0.339914506,-0.365537284,-0.644281817,0.925635687,0.278485081,0.448080824,151.9934842,0
412,0.173908042,2.467203711,-0.238606769,-0.132565677,-1.438914694,-0.825214673,1.351131992,135.1218678,0
7543,1.089436709,-0.992358286,1.286564822,-0.372568842,1.332818794,0.392191621,2.488674696,266.5906578,1
33496,-0.516448942,1.002085217,-0.310366378,-1.441519827,0.39849735,-0.941474552,-1.137363942,303.8230441,0
60692,0.044243854,0.517196835,-0.968929348,-0.523899828,-0.079784345,-2.089570237,-0.328336119,244.9009147,0
89084,-1.237341645,0.229872208,-0.833800002,1.447010667,-0.327638124,1.31685566,0.316378363,204.5891868,0
92920,0.629248972,1.4798861,2.182356501,1.328390545,-0.548595437,-0.226416731,-0.463190943,106.4312337,1
44425,0.190937751,0.298377453,-0.17821948,0.455687029,1.256776878,0.049660334,-0.075706268,241.7702901,0
38756,-0.894563232,-0.63490692,-1.364247755,0.663099247,-0.028358929,0.996701374,0.775819606,171.2102542,0
18888,-0.88110715,0.291730377,-1.769458595,2.060822801,-0.511678559,1.878846709,0.642908331,271.2561359,0
35735,1.615958503,-0.183178269,-0.624636643,0.57124766,-0.771546805,0.720080652,0.24733273,337.9195183,0
47295,1.97166875,0.503284669,-0.196522119,0.644189861,0.170598794,0.103001616,0.147730503,317.022775,0
83042,-0.213135337,0.813073632,0.949173706,-1.564583026,-0.359609704,0.462872876,-0.223870134,231.782615,0
85999,0.067753573,-0.859087942,0.852345166,-1.112630561,-0.587755552,-0.294783043,1.404522839,278.4701597,0
17955,0.400114475,1.195336118,-0.006346421,-0.032690317,-1.382155969,0.036114378,1.663388837,143.1432093,0
37841,0.148031758,-0.254899845,-0.454168586,-0.807442225,0.95935736,0.144863638,1.018814004,13.09588925,1
70640,-1.674297721,0.443613923,0.339601853,-0.997955287,-0.138023275,-0.786625257,-1.149376588,312.8847076,0
65510,0.427870677,0.61703017,-1.748746076,-0.882459048,-1.085238657,0.021173587,-0.26221043,127.031711,0
34911,-2.087889035,0.367388691,1.981080894,-1.423570642,-0.271236141,0.367101853,0.19966596,334.8079013,0
59031,-0.732684191,-0.109108518,0.654105596,-0.791384486,0.549132056,0.517016898,-0.940694528,373.7572413,0
88726,0.505427147,-0.488597582,0.86699022,0.339435555,0.028840872,0.437323782,0.079083705,458.0479453,0
7357,0.599994208,-0.268994507,-1.074153382,1.796323926,0.190993748,-1.339025218,0.022221793,479.1032749,0
32479,-0.810073084,1.565171933,1.282648641,0.796982183,0.042548258,1.229258943,1.084138175,6.252497109,0
61476,-0.45843694,-0.865866437,-0.460017161,0.636155485,-1.276855776,1.146281227,-0.49829044,495.1967305,1
44811,-0.593836509,-0.719243338,-0.952558123,-1.623533384,0.948508543,-0.096148408,1.163302888,341.8261409,0
36208,-0.102844163,-0.763148823,-0.039172371,0.119296705,-1.70824616,0.455508695,-0.957368036,322.118556,0
20150,-0.026794347,0.13575388,-0.062555086,-0.066959903,0.461536575,-0.216553767,-0.817839198,8.591334502,0
71180,0.66846813,-1.52470545,-1.078537073,0.290741097,0.615570921,0.751957663,-0.379362308,430.7554725,0
43286,-0.516896863,-1.353559856,-0.894937354,-0.360687469,-0.219843704,-0.814271846,0.047871887,73.60023218,0
68450,0.373396192,-0.260954833,-0.973231775,1.662076741,0.353422524,1.342460595,-2.416512401,418.8277468,0
21352,0.507015764,-1.287775445,-0.963715068,0.052775516,-0.277135469,0.702207612,0.459297565,8.765710583,0
55069,0.198289377,-1.206271309,-0.388097907,0.150223355,0.365495203,0.725433792,1.709342532,323.336167,0
14397,-0.259605822,-1.280268409,-1.388985136,-1.962440225,0.992922544,-0.105052876,0.651269568,217.9659654,0
41555,0.180645464,-0.846611709,-0.691374497,-0.106675682,-0.792126426,-1.412618505,-0.210669927,101.1825978,0
46959,0.751740273,0.731246507,1.045134548,1.14925935,0.673964859,0.8839347,-1.084591082,54.67313449,0
728,0.839184868,0.955707956,0.823309452,0.555575608,1.692398002,-1.379561335,-1.813022236,220.6237206,0
50517,1.815372685,1.919000893,-1.049879241,-2.15559094,0.264565263,0.89597266,-1.643023625,62.52959686,0
66234,-0.990026236,1.882361859,0.958204917,-0.449675073,-0.503104224,-0.772127217,-0.130839875,243.7368592,0
39954,-0.440007391,0.78631271,-1.966439269,1.731899467,2.263232839,-1.587048654,2.106910018,312.9833123,0
47280,-1.61346866,1.027677675,2.429144322,-0.15064072,0.088706239,0.000999704,-2.717073391,413.8647126,0
79459,0.931009464,0.131102091,1.300313192,0.322415983,0.231529904,1.182800551,0.700217889,339.6460692,0
16779,-0.334507506,0.519864852,-0.559731912,1.619009287,0.25237421,-0.965603748,-0.677715412,33.53468359,0
63932,0.206190982,1.943603048,0.382426562,-0.154614142,0.447863328,1.599034624,-0.335494959,154.4088337,0
72936,-0.604338569,0.371212868,-1.400919328,0.79102986,-0.338874945,0.656740544,-0.937698887,144.7013254,0
24466,-0.326703995,1.153238579,0.06044279,0.411395877,0.189990861,0.156759522,-1.367438791,457.6011793,0
36939,1.223190105,-0.934351609,-0.183663033,0.625148864,0.952183743,-0.435624256,0.125637239,434.0232402,0
69896,0.69423341,-0.666238724,-0.834763389,0.379215657,-0.373401021,-0.365897352,0.262803486,185.7038113,0
35270,-0.111522058,0.312069598,-0.468557486,-0.547629879,-0.419993977,0.430167229,0.668340059,36.50647269,0
59163,0.767813919,0.14993167,-0.566987476,-0.447797551,-0.292084475,0.846040859,-1.685243706,447.1595516,0
82637,0.78990008,-0.619934187,-1.131736719,-0.85457618,-1.097772818,-0.593496218,0.873972333,444.2067865,0
51934,-0.391425517,2.407377584,-0.858147246,-1.639709119,-0.682839462,-0.806513327,0.891807554,427.5183199,0
64895,-1.469079561,0.172594104,-1.441844426,1.244529911,-0.723579924,-0.213826818,0.424493686,422.6957372,0
32307,-0.899161627,-0.442725052,0.857330766,0.010082967,-0.000522524,1.393628676,-0.420961617,240.6467465,0
54098,-1.340528603,0.151618827,-0.932112746,1.194160183,0.836145656,-1.21688834,0.308430867,89.53839447,0
60921,1.164434646,0.025426703,-1.222020872,1.565372675,1.453714097,1.142477645,-0.160449057,239.2665372,0
5486,1.338115216,0.187802548,0.84150468,0.053417481,0.057188617,0.042279832,0.96851633,247.8042876,0
8335,1.58637388,-1.593717015,0.369620354,-1.313489132,0.456469751,-1.652739143,-0.366544298,245.4759449,0
86900,-2.019555549,1.291946697,0.804501056,-0.196188146,0.243393806,-0.461632402,0.10802443,269.8475205,0
89112,1.07140091,1.34882942,0.916083224,-0.671143607,-2.093438955,0.609668073,-1.738322005,129.5708545,0
97203,2.212191309,1.470320772,1.937454897,-1.980150459,-1.147890912,1.801813945,0.305299789,183.7543494,0
11130,1.111987714,0.325431759,-0.156039767,-0.501728905,0.761264291,-1.327372723,-0.749554451,217.6591094,0
87508,-2.151229618,0.66248106,-1.457607679,-0.071537212,0.858485172,-2.819176476,0.512466217,66.42948355,1
60566,1.768298308,-0.866226948,0.271037801,-0.643324396,0.835608025,-1.309552815,0.788424895,228.2267031,0
66703,0.041689037,0.832899329,-0.669004623,-0.771545087,-0.177811984,1.130415508,-0.609972942,405.4243389,0
27192,-0.232399107,0.251787707,-0.957505283,-1.277535822,-1.994834461,-1.793741707,0.031188302,414.2017118,0
1062,0.451095297,-0.460406616,0.099925172,0.195922148,-1.028524986,1.497253891,0.174494911,206.3703222,0
84076,-1.049006923,0.864744692,0.865752733,1.869269283,-0.875507846,1.214808948,0.368063732,259.8853477,0
89780,0.002782371,0.903449036,-0.835994842,1.278623888,0.628768579,0.191036242,0.789857826,17.79151574,0
21545,1.620429645,0.060608836,1.274388087,0.653626888,-0.357371096,-0.62636531,0.659011176,337.5418457,0
21689,0.622396871,0.43838258,-0.989613959,0.675409119,1.690400508,0.055260626,-0.379890307,202.8983356,0
11174,0.058401472,-1.031717012,-0.243903221,-0.132643144,1.467638338,0.611087352,1.598321929,223.2933639,0
88461,0.08960816,1.243183437,0.386307882,-1.804513179,1.673698446,0.458476465,0.751987476,436.9626909,0
9348,-1.181393983,-0.898813188,-0.387899209,-0.369431689,-0.916512994,1.739659373,1.405144392,231.4553828,0
23714,-0.149987891,-0.705425648,-1.776002339,-0.969277687,0.490891212,-0.26010245,0.346706723,11.57493087,0
38102,-1.634295336,0.062315645,0.927407492,0.154696749,-0.477524089,-1.300842974,0.405805455,114.5179545,0
74460,1.022440952,1.114516284,-0.62346434,1.233214704,0.327871818,-1.477280707,-0.117191051,238.3346865,0
89930,-2.185710482,1.113948633,0.744898449,1.97340959,-0.805613743,-1.677291268,-0.443774478,212.7737501,0
6801,0.85490038,-0.004824622,-1.264144135,0.064621031,1.226156368,0.196278923,0.975338181,430.3246985,0
72267,0.979410901,0.773013362,-1.093436582,-1.667156337,-0.78693155,-0.234368701,0.264590625,271.5266171,0
48136,1.318764616,-1.689058449,0.86243341,0.06267605,-1.947239025,0.032654603,-0.131563846,345.1282352,0
23625,0.086859163,-0.71931999,0.340508093,0.089856163,2.033780816,-0.537059541,-1.022624986,235.1923252,0
82873,0.916628466,-0.698950439,-0.438585711,0.678843871,0.44249668,-1.110166859,1.555115538,220.3882113,0
72592,-0.15974664,1.25221291,0.355031598,-0.01919555,-1.069126764,0.614335885,0.112625435,223.6970476,0
77052,-1.186697118,0.654654163,-0.954039136,0.066518274,-0.162271115,-2.4630639,-1.226722577,206.0498633,0
44261,1.530732393,0.184652776,0.110259117,-0.632060758,-0.576857095,-0.801595568,0.081422466,269.7531095,0
1542,-0.09688583,0.281735064,0.128553923,-0.311901983,0.005741447,0.78649016,-0.200920438,125.9712575,0
21677,-1.409511317,1.568339276,-0.373781605,0.513232427,0.802780836,-0.900838427,-0.2419464,445.6365417,0
46732,-0.466814946,-0.170179667,-0.835285706,-2.008483716,0.645779093,0.39167542,0.576259802,167.2096885,0
50343,-0.427324683,-1.314067309,0.070248578,-0.317288566,0.253729021,-0.800259096,-0.199539521,74.61439325,0
39081,0.461696918,1.087195184,-0.054981143,0.687899968,0.005253113,-0.455844874,-0.305499052,49.17868882,0
62856,2.347047483,0.181839037,-0.465822079,1.640728941,1.078670758,0.574920516,1.362404737,7.698034645,0
93105,0.522418613,0.953671678,-1.03381447,-0.398336444,-1.925458218,-1.277848317,-1.739566975,212.0051832,0
88858,0.206843852,-0.044764807,0.012477049,1.185369781,-0.748932693,0.74527833,-0.051382308,94.61788328,0
19065,2.4557762,-0.838689524,-0.463322365,1.690023845,-0.978662833,0.045920492,0.928851861,11.80230339,0
83460,0.97889354,0.402821721,-1.03465762,-0.385382401,1.006257773,1.256438867,0.626932449,260.4897536,0
88092,0.254249204,0.010175071,0.043529811,-0.558208533,-0.739092616,0.208149972,1.020048593,340.3092958,0
54693,-0.479411859,0.184942283,1.608305472,-0.18207447,-1.285955392,-1.06948662,2.02157188,43.7897744,0
26962,0.316200076,1.616570494,-0.366827666,-0.081951785,0.549327546,1.727994422,1.698951744,230.9994657,0
28295,-0.066390404,-1.098702477,1.497776541,1.090822668,-0.908747581,-0.985942945,-1.155534714,372.0707106,0
13807,0.091434128,0.28591866,2.114331715,-0.77372518,-0.350726483,-0.227156084,-1.610703416,492.9176037,0
42348,1.314402425,-0.81899669,-0.953418902,1.538065436,2.381143901,0.957408927,0.326852407,333.927982,0
26432,-0.540322183,-2.590545973,0.009044208,-0.800757553,0.787138554,-1.879927775,-1.354117682,123.1749359,0
83285,0.513540708,-0.048965189,2.103731918,-1.26442492,-0.211040607,1.43966898,-1.92646932,358.5602662,0
91792,0.94893999,0.031022937,-0.121079961,0.523777212,-0.121128126,-1.150884292,0.316242858,299.366784,0
57854,-0.662112517,0.623522103,0.036812146,1.230560429,0.907487586,-0.45499942,0.567045325,106.687845,0
40262,-0.822621415,-0.217540749,-1.670005474,0.178655481,0.66287043,0.288857904,1.711140646,425.7043021,0
37080,-0.150341923,-1.489000355,-0.5316619,0.435084398,0.075599489,-0.041705856,0.76843107,214.2748092,1
1324,-0.46162959,-0.822431577,0.555588685,1.954297238,0.103559942,0.789176058,1.919560086,481.0268497,0
91267,1.152332609,1.316958837,2.429282643,1.244652782,-1.47984848,-1.600807571,0.355554185,361.7276027,0
35909,-1.001768279,-0.836627929,-0.196006833,0.030925418,-1.69001055,0.727451354,-1.136270239,322.6370142,0
89339,0.068471369,1.58322553,-1.662626322,-0.431146883,-0.176822276,0.807242388,0.822187056,364.4480659,0
19870,2.546048333,1.049984293,-1.405249191,1.095058866,-0.633285185,1.029225829,1.3343131,239.5704124,0
34578,0.413056534,-0.317780604,-0.035789686,0.829283913,0.586079034,-1.589660772,0.391084398,253.1080124,1
72124,0.579290144,-0.729079163,1.177206798,0.418576683,0.197179744,-1.468935234,1.450550465,425.7524853,0
26790,1.160682496,1.047912969,0.637353683,-0.327013686,-0.772774393,-0.34237565,-0.123250713,340.7833398,0
25289,-0.462949065,-0.240911245,0.460255864,-0.076389636,0.163198459,-1.360825781,0.545899117,448.7244193,0
55129,-1.081419629,-1.54565014,1.309144387,-0.147519565,-0.418232786,-1.803967899,-0.174332081,445.52255,0
93714,0.176511276,0.562316621,-0.720229088,-0.310368784,2.066601378,-0.385464057,2.379043591,488.268527,0
94246,0.265403828,0.417263448,0.01909472,-0.601148137,0.386242299,0.234091361,0.841260686,350.4071148,0
15485,-1.618210795,1.137706203,-0.52038212,0.265198636,-1.560606987,2.79897953,-1.116705131,251.6485571,0
44482,0.375071915,0.349594999,-0.271455735,-0.646315296,1.8205151,0.548675154,1.852597468,83.9895384,0
86188,1.069850499,-0.549146977,-1.006269354,0.177379171,-0.633149004,1.75227,-0.733179758,352.9848993,0
4748,-0.912948073,1.26967884,-0.343976071,-2.099873232,-0.974736991,-0.044151086,0.01369596,146.4972807,0
86769,0.435555848,1.366990433,-0.027715566,-0.599874169,2.143686653,0.559565993,0.468300796,142.1908365,0
9435,0.89226366,0.233205964,-0.3714715,1.098329201,0.345836658,-0.146137696,0.549991975,119.9056004,0
3709,0.586678209,0.060321915,-0.161061503,-0.900429225,0.700766007,2.683123217,0.483722223,437.6859066,0
30355,0.681006239,-1.323271023,0.405040543,0.592101961,0.733060116,-0.685590864,-1.133045505,434.1142589,0
55771,-0.244800242,-0.607526342,1.238695769,-0.81728375,-0.205989716,-0.5499743,0.487034635,315.854252,0
57799,-1.127504338,0.760769642,1.311155868,0.775785657,-0.57240527,0.796540688,1.100645937,237.0175097,0
13116,-0.447146462,-0.5572803,0.761421767,-0.297108947,-0.409257455,0.207472904,1.07186403,336.3851156,0
25470,-0.586057102,-1.456837869,-1.259981478,-0.336646604,1.608866279,-0.424162003,-1.301812593,304.0074957,0
42344,-0.080259046,3.49587779,-0.360409986,0.054351479,0.203787553,0.960377149,-0.655652881,208.4513899,0
42918,1.093270905,-1.463405958,-0.274285031,-1.343426967,1.31291504,-0.041147165,-1.044521646,190.4358029,0
52224,-1.311840128,2.256751396,-0.657149831,0.972090819,-0.076445127,-0.048196727,0.339812992,192.0143598,0
39298,0.144250023,-0.307423445,0.342351179,1.303433442,-0.755383577,0.230582308,-1.551647782,294.9775682,0
80219,-1.063401646,-0.084562999,-1.594328493,-0.360031497,-1.442216474,-1.73412069,-1.122742772,324.1870087,0
61629,-0.740046918,-0.672278272,1.69356647,0.524204171,0.648003185,-1.593253992,-0.66513499,226.419135,0
66040,0.558740753,0.782837165,1.195220672,0.77891068,1.694098078,1.086895613,-1.796790112,484.3770337,0
99518,-1.189945053,-1.439774213,0.478202262,-0.091257552,-0.885973008,-0.676961671,-0.027799104,42.83901328,0
99835,0.73424429,-1.840329036,-0.06210933,-1.108247153,0.513372569,-0.132951348,-2.106495239,174.176466,0
28016,-1.352164447,1.610171529,1.228839295,1.594082132,-1.375615716,1.612438636,0.48534477,210.1182669,0
23960,0.666980403,-0.803972399,0.689404937,-0.392521705,-0.555696677,-0.087867456,-0.397021639,9.443750389,0
33591,-1.54953127,0.74608812,1.106637784,-0.609134769,0.267936785,-0.210088814,-0.623983207,183.1136366,0
82848,-0.617812679,-1.085456077,-0.059052082,1.638791931,-1.728294086,0.896077589,-0.460748622,137.5812487,0
67641,1.896494383,0.708421043,1.789313086,0.610058768,-0.018023253,-0.598264917,-0.060386092,253.5120988,0
36395,1.70854637,1.683546499,1.166887876,0.257430076,-0.836700473,1.202929229,0.592866183,168.868863,0
22700,-0.412524653,-0.527121385,0.509536295,-0.970760663,0.604759226,0.875557919,1.317097274,363.3648853,0
34620,0.389960586,-1.933441107,1.25597292,0.802804058,-0.165400642,1.830333195,1.013905815,255.4563152,0
20559,1.204068019,1.688793913,-0.419161942,2.896518606,0.939439019,-0.690343043,2.231688323,65.75135451,0
93045,0.681296174,0.926244322,-1.167500359,0.880507664,-0.279598287,1.366974646,0.675297209,375.2806007,1
93396,-0.273464246,-0.473571234,0.321550513,0.496088496,-1.36237952,0.554092107,0.140315102,50.51521915,0
61642,-0.748635314,-0.217952053,-0.057090446,0.721092796,-1.486960081,-1.325366384,-0.457031819,419.6855349,0
76539,0.868103143,-1.110652196,-0.197717342,-0.328115333,-1.909009504,-2.596176424,-0.423798957,465.7796748,0
21732,1.130703309,1.420256932,1.216312039,-0.33765073,0.632957833,-0.798026882,0.539038027,161.9001998,1
91362,1.715701834,-0.534715608,0.167139213,-0.350445484,2.557730919,0.292347807,-0.999444142,463.145174,1
30354,-1.687249423,-1.418708538,0.263569074,-0.574949955,0.435238137,0.437347933,0.228976139,396.7110714,0
13843,-1.253124788,0.213645882,-0.327052559,-0.352444866,1.672046882,-0.059081065,-0.018864896,461.2953699,0
71726,1.161923602,-0.860013362,0.881123139,-0.357107192,1.133573291,-0.050129366,-0.728097057,333.4687983,0
17640,-1.551530547,-1.030014576,0.701875781,-0.244684509,-0.51833601,-0.1259935,-1.051190293,118.5863757,0
52528,1.238549955,-0.430099204,0.873659677,-0.272678032,1.265315981,1.031217134,2.524717502,447.3670952,0
38413,-0.214932506,0.086355316,-0.497263967,0.243011857,-0.478574692,-1.436289698,-1.396571166,92.94827301,0
52638,-0.520913819,-1.381109756,1.30408846,0.078793018,-0.45870787,0.268289858,-0.067758564,107.317215,0
52736,0.205428596,1.385148925,1.838768424,0.167362454,-0.208592326,-0.822751276,1.222583808,136.2604321,0
68866,-1.345368452,0.677159712,0.842038397,1.522297563,-0.161198022,-0.906541065,0.529056865,152.8189094,0
19087,0.824014831,-0.365362991,-0.809288287,0.076734239,0.661369463,1.176230564,-0.473535556,257.7253414,0
41430,1.689636998,-0.903343486,-0.802202284,2.210890993,-0.670886736,-0.983263077,-1.192147136,357.0152229,0
24504,0.870576216,-0.089225453,-0.375376956,0.35268954,0.889102779,-0.139518234,0.129786443,463.177879,0
7114,-0.246508693,0.899435041,-0.564377214,-0.447259591,0.874744083,1.958498402,-2.639515249,45.13035608,0
